"date","uid","gender","age","incentive","amount"
2014-09-01,4cdada400bb0d4dddc14d27b,F,47,Be Active,25
2014-10-01,4cdada400bb0d4dddc14d27b,F,47,Be Active,25
2014-11-01,4cdada400bb0d4dddc14d27b,F,47,Be Active,25
2014-02-01,7417c7363ddc4dad6a47c880,NULL,38,Be Active,25
2014-07-01,7417c7363ddc4dad6a47c880,NULL,38,Be Active,25
2014-08-01,7417c7363ddc4dad6a47c880,NULL,38,Be Active,25
2014-11-01,7417c7363ddc4dad6a47c880,NULL,38,Be Active,25
2014-02-01,a7514e8f1dd0ed7e8b38e216,M,29,Be Active,25
2014-03-01,a7514e8f1dd0ed7e8b38e216,M,29,Be Active,25
2014-02-01,fbe44c173dc036e73c077663,NULL,36,Be Active,25
2014-03-01,fbe44c173dc036e73c077663,NULL,36,Be Active,50
2014-04-01,fbe44c173dc036e73c077663,NULL,36,Be Active,50
2014-05-01,fbe44c173dc036e73c077663,NULL,36,Be Active,50
2014-06-01,fbe44c173dc036e73c077663,NULL,36,Be Active,25
2014-07-01,fbe44c173dc036e73c077663,NULL,36,Be Active,25
2014-02-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-03-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,75
2014-04-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-05-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-06-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-07-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,50
2014-08-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,50
2014-09-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-10-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-11-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,50
2014-12-01,4ef90d33cb08b802bc38491c,NULL,32,Be Active,25
2014-02-01,5d8f65bdc40da933b08a6615,NULL,29,Be Active,25
2014-03-01,523012051da6c9714d468609,F,36,Be Active,25
2014-04-01,523012051da6c9714d468609,F,36,Be Active,25
2014-06-01,523012051da6c9714d468609,F,36,Be Active,50
2014-07-01,523012051da6c9714d468609,F,36,Be Active,50
2014-08-01,523012051da6c9714d468609,F,36,Be Active,50
2014-09-01,523012051da6c9714d468609,F,36,Be Active,25
2014-10-01,523012051da6c9714d468609,F,36,Be Active,25
2014-11-01,523012051da6c9714d468609,F,36,Be Active,50
2014-02-01,353dc592ca6916fb3e8e3df2,NULL,40,Be Active,25
2014-02-01,4231ead6f0f8bf161a9be389,NULL,29,Be Active,25
2014-02-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-03-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-04-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-05-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,50
2014-06-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-07-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-08-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-09-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-10-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-11-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,25
2014-12-01,2f576b8d917427f15a74df0d,NULL,39,Be Active,50
2014-02-01,7015125a98398d1a1d192807,F,36,Be Active,25
2014-03-01,7015125a98398d1a1d192807,F,36,Be Active,25
2014-04-01,7015125a98398d1a1d192807,F,36,Be Active,25
2014-05-01,7015125a98398d1a1d192807,F,36,Be Active,25
2014-06-01,7015125a98398d1a1d192807,F,36,Be Active,50
2014-07-01,7015125a98398d1a1d192807,F,36,Be Active,25
2014-08-01,7015125a98398d1a1d192807,F,36,Be Active,25
2014-07-01,4966b074b468513fc3cd33bd,NULL,29,Be Active,25
2014-02-01,49e39e739a5231278e96760f,NULL,25,Be Active,25
2014-02-01,fd50fed549d2635230c3e1f3,NULL,32,Be Active,25
2014-03-01,fd50fed549d2635230c3e1f3,NULL,32,Be Active,25
2014-04-01,fd50fed549d2635230c3e1f3,NULL,32,Be Active,25
2014-05-01,fd50fed549d2635230c3e1f3,NULL,32,Be Active,25
2014-06-01,fd50fed549d2635230c3e1f3,NULL,32,Be Active,50
2014-02-01,408aad2635c596c3879927ed,NULL,35,Be Active,50
2014-03-01,408aad2635c596c3879927ed,NULL,35,Be Active,50
2014-04-01,408aad2635c596c3879927ed,NULL,35,Be Active,50
2014-05-01,408aad2635c596c3879927ed,NULL,35,Be Active,25
2014-02-01,b32e30da503d772b07aaced7,F,23,Be Active,50
2014-03-01,b32e30da503d772b07aaced7,F,23,Be Active,50
2014-02-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-03-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-04-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-05-01,3419648a21a8582212eba99a,NULL,29,Be Active,50
2014-06-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-08-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-09-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-10-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-11-01,3419648a21a8582212eba99a,NULL,29,Be Active,25
2014-03-01,afd0b70c7cf40709b07f6ba5,NULL,34,Be Active,25
2014-04-01,afd0b70c7cf40709b07f6ba5,NULL,34,Be Active,50
2014-05-01,afd0b70c7cf40709b07f6ba5,NULL,34,Be Active,25
2014-02-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-03-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-04-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-06-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-07-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-08-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-09-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-10-01,8e853caeaf97de1714b6f3c9,NULL,35,Be Active,25
2014-02-01,c01aced4ef9cb5a1b986103e,F,39,Be Active,25
2014-02-01,a3b553da15e3f96fae5d4966,NULL,43,Be Active,25
2014-01-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-02-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-03-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-04-01,f36c18c67e7a80bf64ded821,F,44,Be Active,50
2014-05-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-06-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-07-01,f36c18c67e7a80bf64ded821,F,44,Be Active,75
2014-08-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-10-01,f36c18c67e7a80bf64ded821,F,44,Be Active,25
2014-11-01,f36c18c67e7a80bf64ded821,F,44,Be Active,50
2014-12-01,f36c18c67e7a80bf64ded821,F,44,Be Active,50
2014-02-01,253a19bfdecb16264d95148f,NULL,33,Be Active,25
2014-02-01,d581653be7bd0a75bf334595,NULL,34,Be Active,25
2014-02-01,276c7e62c397af475fb3c213,NULL,44,Be Active,50
2014-03-01,276c7e62c397af475fb3c213,NULL,44,Be Active,75
2014-04-01,276c7e62c397af475fb3c213,NULL,44,Be Active,50
2014-06-01,276c7e62c397af475fb3c213,NULL,44,Be Active,25
2014-07-01,276c7e62c397af475fb3c213,NULL,44,Be Active,75
2014-08-01,276c7e62c397af475fb3c213,NULL,44,Be Active,50
2014-02-01,df5fd693904b0d9ed9a1ba3d,NULL,31,Be Active,25
2014-04-01,df5fd693904b0d9ed9a1ba3d,NULL,31,Be Active,75
2014-05-01,df5fd693904b0d9ed9a1ba3d,NULL,31,Be Active,75
2014-02-01,20abfe1c04aa0540e85ec987,NULL,31,Be Active,25
2014-02-01,9489d579879115e503b6179a,NULL,30,Be Active,25
2014-02-01,eb28d6a17d333c62f824d353,F,1,Be Active,25
2014-03-01,eb28d6a17d333c62f824d353,F,1,Be Active,25
2014-02-01,9b3dd3c075d4942de35c43ef,NULL,39,Be Active,25
2014-01-01,fa0866d29633610b29d9bd09,F,35,Be Active,25
2014-02-01,fa0866d29633610b29d9bd09,F,35,Be Active,25
2014-03-01,fa0866d29633610b29d9bd09,F,35,Be Active,25
2014-04-01,fa0866d29633610b29d9bd09,F,35,Be Active,25
2014-05-01,fa0866d29633610b29d9bd09,F,35,Be Active,25
2014-06-01,fa0866d29633610b29d9bd09,F,35,Be Active,25
2014-07-01,fa0866d29633610b29d9bd09,F,35,Be Active,50
2014-02-01,97bb3ebce915706f854661a0,M,46,Be Active,25
2014-03-01,97bb3ebce915706f854661a0,M,46,Be Active,25
2014-07-01,97bb3ebce915706f854661a0,M,46,Be Active,25
2014-08-01,97bb3ebce915706f854661a0,M,46,Be Active,25
2014-02-01,cf9827d76e779fb38c2007cc,M,35,Be Active,25
2014-05-01,cf9827d76e779fb38c2007cc,M,35,Be Active,25
2014-02-01,a8f17740ac3d35a346793450,M,28,Be Active,25
2014-06-01,a8f17740ac3d35a346793450,M,28,Be Active,25
2014-02-01,ad517ce9dc4a38dfc471577e,NULL,30,Be Active,25
2014-03-01,fa6b3c29b1ebf8c71d4f1db6,NULL,28,Be Active,25
2014-05-01,0c38b35911db5c177da87d38,NULL,42,Be Active,25
2014-02-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-03-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-04-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-05-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-06-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-07-01,24daffd67d6938d560e0d64c,F,47,Be Active,25
2014-08-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-09-01,24daffd67d6938d560e0d64c,F,47,Be Active,50
2014-02-01,950965db9c747c4ed1f042a4,NULL,47,Be Active,25
2014-05-01,b41a3d88696e18f86ce22891,F,31,Be Active,25
2014-02-01,c87306c39723f27ef51820a1,NULL,56,Be Active,25
2014-03-01,c87306c39723f27ef51820a1,NULL,56,Be Active,50
2014-04-01,c87306c39723f27ef51820a1,NULL,56,Be Active,25
2014-05-01,c87306c39723f27ef51820a1,NULL,56,Be Active,25
2014-06-01,c87306c39723f27ef51820a1,NULL,56,Be Active,25
2014-07-01,c87306c39723f27ef51820a1,NULL,56,Be Active,50
2014-08-01,c87306c39723f27ef51820a1,NULL,56,Be Active,75
2014-09-01,c87306c39723f27ef51820a1,NULL,56,Be Active,50
2014-10-01,c87306c39723f27ef51820a1,NULL,56,Be Active,25
2014-11-01,c87306c39723f27ef51820a1,NULL,56,Be Active,50
2014-12-01,c87306c39723f27ef51820a1,NULL,56,Be Active,25
2014-02-01,edcfe7df9434f0227428ac3f,NULL,30,Be Active,25
2014-08-01,edcfe7df9434f0227428ac3f,NULL,30,Be Active,25
2014-11-01,edcfe7df9434f0227428ac3f,NULL,30,Be Active,25
2014-02-01,cf47dd6da57be41febfa1a3b,NULL,26,Be Active,25
2014-07-01,cf47dd6da57be41febfa1a3b,NULL,26,Be Active,75
2014-08-01,cf47dd6da57be41febfa1a3b,NULL,26,Be Active,50
2014-02-01,18e2cbf67a5e510e7000d6eb,F,37,Be Active,25
2014-09-01,18e2cbf67a5e510e7000d6eb,F,37,Be Active,25
2014-10-01,18e2cbf67a5e510e7000d6eb,F,37,Be Active,25
2014-11-01,18e2cbf67a5e510e7000d6eb,F,37,Be Active,25
2014-12-01,18e2cbf67a5e510e7000d6eb,F,37,Be Active,25
2014-10-01,72b5955840cf41d9ee0e69e1,F,32,Be Active,25
2014-02-01,d541b473650d18ddc6c3cd24,F,29,Be Active,50
2014-07-01,d541b473650d18ddc6c3cd24,F,29,Be Active,75
2014-08-01,d541b473650d18ddc6c3cd24,F,29,Be Active,75
2014-09-01,d541b473650d18ddc6c3cd24,F,29,Be Active,50
2014-10-01,d541b473650d18ddc6c3cd24,F,29,Be Active,50
2014-11-01,d541b473650d18ddc6c3cd24,F,29,Be Active,50
2014-02-01,20aca6eae6ac416da861b45f,NULL,26,Be Active,50
2014-03-01,20aca6eae6ac416da861b45f,NULL,26,Be Active,25
2014-04-01,20aca6eae6ac416da861b45f,NULL,26,Be Active,25
2014-06-01,20aca6eae6ac416da861b45f,NULL,26,Be Active,50
2014-08-01,20aca6eae6ac416da861b45f,NULL,26,Be Active,50
2014-03-01,9e396a047d8d93f286f78a15,NULL,40,Be Active,25
2014-06-01,9e396a047d8d93f286f78a15,NULL,40,Be Active,25
2014-02-01,6255dc25c31edb297b6c1cac,F,36,Be Active,25
2014-02-01,6c66d196aabba9f1e4094c94,F,42,Be Active,50
2014-03-01,6c66d196aabba9f1e4094c94,F,42,Be Active,75
2014-04-01,6c66d196aabba9f1e4094c94,F,42,Be Active,75
2014-05-01,6c66d196aabba9f1e4094c94,F,42,Be Active,75
2014-06-01,6c66d196aabba9f1e4094c94,F,42,Be Active,75
2014-07-01,6c66d196aabba9f1e4094c94,F,42,Be Active,75
2014-08-01,6c66d196aabba9f1e4094c94,F,42,Be Active,25
2014-02-01,7b520b5ed5055594c2f3fdae,F,31,Be Active,25
2014-07-01,7fbab0050d3264cfb7957994,F,32,Be Active,25
2014-02-01,1c2a89b6a79fb0e026b6afad,NULL,32,Be Active,25
2014-03-01,1c2a89b6a79fb0e026b6afad,NULL,32,Be Active,25
2014-05-01,1c2a89b6a79fb0e026b6afad,NULL,32,Be Active,25
2014-10-01,1c2a89b6a79fb0e026b6afad,NULL,32,Be Active,25
2014-11-01,1c2a89b6a79fb0e026b6afad,NULL,32,Be Active,25
2014-02-01,beedd002354b9d02ff336c56,NULL,35,Be Active,50
2014-03-01,beedd002354b9d02ff336c56,NULL,35,Be Active,75
2014-04-01,beedd002354b9d02ff336c56,NULL,35,Be Active,75
2014-05-01,beedd002354b9d02ff336c56,NULL,35,Be Active,25
2014-02-01,ae52e28244c6deb0ed73aaa3,M,45,Be Active,25
2014-03-01,ae52e28244c6deb0ed73aaa3,M,45,Be Active,25
2014-03-01,4ec137ee5cf4d76726678a52,NULL,33,Be Active,25
2014-03-01,6efed0fb3bdaddbc1a086758,F,31,Be Active,25
2014-04-01,6efed0fb3bdaddbc1a086758,F,31,Be Active,25
2014-05-01,6efed0fb3bdaddbc1a086758,F,31,Be Active,25
2014-06-01,6efed0fb3bdaddbc1a086758,F,31,Be Active,75
2014-07-01,6efed0fb3bdaddbc1a086758,F,31,Be Active,25
2014-02-01,aa71794a42bec86878acd110,NULL,38,Be Active,25
2014-02-01,d95aa55346008194efbed968,F,33,Be Active,25
2014-03-01,11ee740220d61847a12edbe2,F,30,Be Active,25
2014-04-01,11ee740220d61847a12edbe2,F,30,Be Active,25
2014-02-01,d791bc7f298afd0ea39664d3,F,31,Be Active,25
2014-02-01,2701819f83b7afeb5e948558,F,45,Be Active,50
2014-03-01,2701819f83b7afeb5e948558,F,45,Be Active,50
2014-04-01,2701819f83b7afeb5e948558,F,45,Be Active,25
2014-05-01,2701819f83b7afeb5e948558,F,45,Be Active,50
2014-07-01,2701819f83b7afeb5e948558,F,45,Be Active,25
2014-02-01,434860cbb82beaf5eb1e9b4f,NULL,33,Be Active,25
2014-03-01,8fda10c7036e5360200738bc,NULL,33,Be Active,25
2014-06-01,8fda10c7036e5360200738bc,NULL,33,Be Active,25
2014-02-01,4c15cdc7c0e188e4abc4aed8,F,31,Be Active,50
2014-03-01,4c15cdc7c0e188e4abc4aed8,F,31,Be Active,50
2014-04-01,4c15cdc7c0e188e4abc4aed8,F,31,Be Active,25
2014-05-01,4c15cdc7c0e188e4abc4aed8,F,31,Be Active,75
2014-02-01,b297d896b21b44a8dc8afd10,NULL,33,Be Active,25
2014-03-01,b297d896b21b44a8dc8afd10,NULL,33,Be Active,25
2014-01-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-02-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-03-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-04-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-05-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-06-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-07-01,3d6428cd730f80845db45043,NULL,44,Be Active,25
2014-02-01,356f813232cdf88b4d5529d3,NULL,31,Be Active,25
2014-08-01,356f813232cdf88b4d5529d3,NULL,31,Be Active,75
2014-02-01,5f8de910045e781d422d1b36,F,40,Be Active,50
2014-03-01,5f8de910045e781d422d1b36,F,40,Be Active,75
2014-04-01,5f8de910045e781d422d1b36,F,40,Be Active,50
2014-05-01,5f8de910045e781d422d1b36,F,40,Be Active,50
2014-02-01,a49b65656322801dffcb3fc2,NULL,40,Be Active,25
2014-03-01,a49b65656322801dffcb3fc2,NULL,40,Be Active,25
2014-04-01,a49b65656322801dffcb3fc2,NULL,40,Be Active,25
2014-05-01,a49b65656322801dffcb3fc2,NULL,40,Be Active,25
2014-02-01,88f27bbbadb79f587ab24c10,NULL,43,Be Active,50
2014-03-01,88f27bbbadb79f587ab24c10,NULL,43,Be Active,75
2014-04-01,88f27bbbadb79f587ab24c10,NULL,43,Be Active,50
2014-05-01,88f27bbbadb79f587ab24c10,NULL,43,Be Active,25
2014-02-01,26be745d94cd5877f95642b2,F,28,Be Active,25
2014-05-01,26be745d94cd5877f95642b2,F,28,Be Active,25
2014-06-01,26be745d94cd5877f95642b2,F,28,Be Active,25
2014-07-01,26be745d94cd5877f95642b2,F,28,Be Active,25
2014-08-01,26be745d94cd5877f95642b2,F,28,Be Active,25
2014-09-01,26be745d94cd5877f95642b2,F,28,Be Active,50
2014-02-01,98a2534587bf907ca434f3cf,NULL,26,Be Active,25
2014-03-01,98a2534587bf907ca434f3cf,NULL,26,Be Active,25
2014-02-01,8c2f8a74b8dde0a6cd077f9a,M,44,Be Active,25
2014-03-01,8c2f8a74b8dde0a6cd077f9a,M,44,Be Active,25
2014-04-01,8c2f8a74b8dde0a6cd077f9a,M,44,Be Active,50
2014-02-01,75e34abc2a49b50ca8f7b6c6,F,34,Be Active,25
2014-04-01,75e34abc2a49b50ca8f7b6c6,F,34,Be Active,50
2014-05-01,75e34abc2a49b50ca8f7b6c6,F,34,Be Active,25
2014-10-01,75e34abc2a49b50ca8f7b6c6,F,34,Be Active,25
2014-11-01,75e34abc2a49b50ca8f7b6c6,F,34,Be Active,25
2014-12-01,75e34abc2a49b50ca8f7b6c6,F,34,Be Active,25
2014-02-01,0dd5055d20a0576bec2f6b39,NULL,59,Be Active,25
2014-02-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-04-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-05-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-06-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-07-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-08-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-09-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-10-01,08648c71d278717b6a0536b7,NULL,39,Be Active,25
2014-02-01,cc0a045694db629b8efc4c80,NULL,30,Be Active,25
2014-02-01,afa2e9f72618b2129e140a1d,M,36,Be Active,25
2014-03-01,afa2e9f72618b2129e140a1d,M,36,Be Active,25
2014-04-01,afa2e9f72618b2129e140a1d,M,36,Be Active,25
2014-05-01,afa2e9f72618b2129e140a1d,M,36,Be Active,25
2014-01-01,b20f28fc8fabce62739d2dae,NULL,44,Be Active,25
2014-02-01,b20f28fc8fabce62739d2dae,NULL,44,Be Active,75
2014-03-01,b20f28fc8fabce62739d2dae,NULL,44,Be Active,75
2014-04-01,b20f28fc8fabce62739d2dae,NULL,44,Be Active,75
2014-05-01,b20f28fc8fabce62739d2dae,NULL,44,Be Active,25
2014-02-01,9fe8ccb2f40f1a6caec64fe8,F,34,Be Active,50
2014-03-01,9fe8ccb2f40f1a6caec64fe8,F,34,Be Active,25
2014-04-01,9fe8ccb2f40f1a6caec64fe8,F,34,Be Active,25
2014-05-01,9fe8ccb2f40f1a6caec64fe8,F,34,Be Active,25
2014-07-01,9fe8ccb2f40f1a6caec64fe8,F,34,Be Active,25
2014-02-01,7f75632370b088b197ca9e3e,M,42,Be Active,25
2014-02-01,2d02a9c72f819e7813c68629,F,31,Be Active,25
2014-03-01,2d02a9c72f819e7813c68629,F,31,Be Active,25
2014-04-01,2d02a9c72f819e7813c68629,F,31,Be Active,25
2014-05-01,2d02a9c72f819e7813c68629,F,31,Be Active,25
2014-02-01,3c91b77f30e9b64493da0ba8,NULL,23,Be Active,25
2014-02-01,7f232bc0e5f8501469022441,F,30,Be Active,25
2014-12-01,7f232bc0e5f8501469022441,F,30,Be Active,25
2014-01-01,acb125df872c7c3b4e33b359,F,39,Be Active,50
2014-02-01,acb125df872c7c3b4e33b359,F,39,Be Active,75
2014-03-01,acb125df872c7c3b4e33b359,F,39,Be Active,50
2014-04-01,acb125df872c7c3b4e33b359,F,39,Be Active,25
2014-09-01,acb125df872c7c3b4e33b359,F,39,Be Active,75
2014-10-01,acb125df872c7c3b4e33b359,F,39,Be Active,75
2014-11-01,acb125df872c7c3b4e33b359,F,39,Be Active,50
2014-04-01,9df62492865973845c9f9be7,NULL,34,Be Active,25
2014-07-01,467636aaa75750eb897acbe3,F,36,Be Active,25
2014-02-01,ec9afe29c3133482e0df2dc6,M,37,Be Active,25
2014-02-01,54ed3241f5d687ced9782dd5,NULL,30,Be Active,25
2014-02-01,c4c0d49c100e98704b63a8ec,F,40,Be Active,25
2014-02-01,22764d85162a9fec3c7c8609,NULL,33,Be Active,25
2014-03-01,22764d85162a9fec3c7c8609,NULL,33,Be Active,50
2014-04-01,22764d85162a9fec3c7c8609,NULL,33,Be Active,25
2014-05-01,22764d85162a9fec3c7c8609,NULL,33,Be Active,50
2014-06-01,22764d85162a9fec3c7c8609,NULL,33,Be Active,25
2014-07-01,22764d85162a9fec3c7c8609,NULL,33,Be Active,25
2014-02-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-03-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-04-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-06-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-07-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-08-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-09-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-10-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-11-01,e0bff248ae434610100625ea,NULL,36,Be Active,25
2014-02-01,c5f76118d1442ac1c7f76eb1,NULL,43,Be Active,25
2014-02-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-03-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-04-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-05-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-06-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-07-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-08-01,a793d9f4954e70e90f469cac,NULL,49,Be Active,25
2014-02-01,b0eed7c9404a5f269c1b474c,NULL,31,Be Active,25
2014-03-01,b0eed7c9404a5f269c1b474c,NULL,31,Be Active,25
2014-04-01,b0eed7c9404a5f269c1b474c,NULL,31,Be Active,25
2014-06-01,b0eed7c9404a5f269c1b474c,NULL,31,Be Active,25
2014-02-01,edcadb8ecd3af95fe287f27a,NULL,25,Be Active,50
2014-03-01,edcadb8ecd3af95fe287f27a,NULL,25,Be Active,50
2014-04-01,edcadb8ecd3af95fe287f27a,NULL,25,Be Active,25
2014-05-01,edcadb8ecd3af95fe287f27a,NULL,25,Be Active,50
2014-07-01,edcadb8ecd3af95fe287f27a,NULL,25,Be Active,25
2014-02-01,f8e5acdc11297b0ead0d64bc,NULL,31,Be Active,25
2014-02-01,50327d0b36529b946903302a,NULL,43,Be Active,25
2014-03-01,50327d0b36529b946903302a,NULL,43,Be Active,25
2014-04-01,50327d0b36529b946903302a,NULL,43,Be Active,25
2014-02-01,977102b9bf66932ab0ddeb08,NULL,28,Be Active,50
2014-03-01,977102b9bf66932ab0ddeb08,NULL,28,Be Active,50
2014-04-01,977102b9bf66932ab0ddeb08,NULL,28,Be Active,50
2014-05-01,977102b9bf66932ab0ddeb08,NULL,28,Be Active,50
2014-02-01,946c26c93c4db0643825a830,NULL,32,Be Active,25
2014-02-01,5c0d899961525595939f023e,NULL,31,Be Active,50
2014-03-01,5c0d899961525595939f023e,NULL,31,Be Active,50
2014-04-01,5c0d899961525595939f023e,NULL,31,Be Active,50
2014-05-01,5c0d899961525595939f023e,NULL,31,Be Active,25
2014-02-01,b448c21a2d22fdbc265e7770,NULL,35,Be Active,25
2014-02-01,2d7ad43f24928ff86693bedc,F,36,Be Active,25
2014-03-01,2d7ad43f24928ff86693bedc,F,36,Be Active,25
2014-04-01,2d7ad43f24928ff86693bedc,F,36,Be Active,25
2014-05-01,2d7ad43f24928ff86693bedc,F,36,Be Active,25
2014-07-01,2d7ad43f24928ff86693bedc,F,36,Be Active,50
2014-08-01,2d7ad43f24928ff86693bedc,F,36,Be Active,25
2014-02-01,845e42cf10b3bc0d7a193ec9,NULL,36,Be Active,25
2014-02-01,e1e3fbdc34b39ff6e58b05a0,NULL,36,Be Active,25
2014-02-01,01c4364c023a1534a348504e,NULL,24,Be Active,25
2014-06-01,01c4364c023a1534a348504e,NULL,24,Be Active,25
2014-07-01,01c4364c023a1534a348504e,NULL,24,Be Active,25
2014-02-01,83c695a3265f08902dc76093,M,35,Be Active,25
2014-03-01,83c695a3265f08902dc76093,M,35,Be Active,25
2014-02-01,6ec5b5c219d95e114df1262a,NULL,43,Be Active,25
2014-03-01,6ec5b5c219d95e114df1262a,NULL,43,Be Active,50
2014-02-01,499ca9cada370bb750809ae4,NULL,26,Be Active,25
2014-05-01,c7d679ed8da14f1657ea01d0,NULL,28,Be Active,25
2014-02-01,310996d1af15fa1f10ac8343,NULL,32,Be Active,25
2014-03-01,310996d1af15fa1f10ac8343,NULL,32,Be Active,75
2014-04-01,310996d1af15fa1f10ac8343,NULL,32,Be Active,75
2014-05-01,310996d1af15fa1f10ac8343,NULL,32,Be Active,25
2014-02-01,66bc7e58d5995188085fc0e7,NULL,40,Be Active,75
2014-03-01,66bc7e58d5995188085fc0e7,NULL,40,Be Active,50
2014-04-01,66bc7e58d5995188085fc0e7,NULL,40,Be Active,50
2014-07-01,28ba7bc36fd1c0b72d6044f8,F,46,Be Active,25
2014-02-01,477dd20dd5d3462a3cb6c68a,M,38,Be Active,50
2014-03-01,477dd20dd5d3462a3cb6c68a,M,38,Be Active,75
2014-04-01,477dd20dd5d3462a3cb6c68a,M,38,Be Active,50
2014-05-01,477dd20dd5d3462a3cb6c68a,M,38,Be Active,75
2014-06-01,477dd20dd5d3462a3cb6c68a,M,38,Be Active,75
2014-07-01,477dd20dd5d3462a3cb6c68a,M,38,Be Active,25
2014-02-01,b57d41a03e5d65467dd6d3d4,NULL,33,Be Active,25
2014-02-01,0a641293db8b8ddcf744c497,NULL,29,Be Active,25
2014-02-01,a60693611c7ec29f5001931e,NULL,30,Be Active,25
2014-05-01,a60693611c7ec29f5001931e,NULL,30,Be Active,25
2014-06-01,a60693611c7ec29f5001931e,NULL,30,Be Active,25
2014-07-01,05d38534ca0bdf0b46955b6c,NULL,34,Be Active,25
2014-08-01,05d38534ca0bdf0b46955b6c,NULL,34,Be Active,25
